#CODEVALUEMODEL=CodeValuePhi|CODESYSTEMID=phidic|CODESYSTEMNAME=PHIDIC|CODESYSTEMDISPLAYNAME=PHI DICTIONARY|VERSION=0|DESCRIPTION=Main CodeSystem|LANGUAGE=it|AUTHORITYNAME=Insiel Mercato SpA|AUTHORITYDESCRIPTION=Insiel Mercato SpA|AUTHORITYCONTACTINFORMATION=info@insielmercato.it
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValueIcd9]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
spisal.pratiche.titolario.101_V0|Articolo101|Articolo 101 - Obblighi di trasmissione||C|101|1|||||||Articolo 101 - Obblighi di trasmissione||||28/07/2016 17:38|
spisal.pratiche.titolario.102_V0|Articolo102|Articolo 102 - Consultazione dei rappresentanti per la sicurezza||C|102|1|||||||Articolo 102 - Consultazione dei rappresentanti per la sicurezza||||28/07/2016 17:38|
spisal.pratiche.titolario.103_V0|Articolo103|Articolo 103 - Modalità di previsione dei livelli di emissione sonora (abrogato)||C|103|1|||||||Articolo 103 - Modalità di previsione dei livelli di emissione sonora (abrogato)||||28/07/2016 17:38|
spisal.pratiche.titolario.104_V0|Articolo104|Articolo 104 - Modalità attuative di particolari obblighi||C|104|1|||||||Articolo 104 - Modalità attuative di particolari obblighi||||28/07/2016 17:38|
spisal.pratiche.titolario.105_V0|Articolo104bis|Articolo 104 bis - Misure di semplificazione nei cantieri temporanei o mobili||C|105|1|||||||Articolo 104 bis - Misure di semplificazione nei cantieri temporanei o mobili||||28/07/2016 17:38|
spisal.pratiche.titolario.106_V0|Articolo105|Articolo 105 - Attività soggette||C|106|1|||||||Articolo 105 - Attività soggette||||28/07/2016 17:38|
spisal.pratiche.titolario.107_V0|Articolo106|Articolo 106 - Attività escluse||C|107|1|||||||Articolo 106 - Attività escluse||||28/07/2016 17:38|
spisal.pratiche.titolario.108_V0|Articolo107|Articolo 107 - Definizioni||C|108|1|||||||Articolo 107 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.109_V0|Articolo108|Articolo 108 - Viabilità nei cantieri||C|109|1|||||||Articolo 108 - Viabilità nei cantieri||||28/07/2016 17:38|
spisal.pratiche.titolario.10_V0|Articolo11|Articolo 11 - Attività promozionali||C|10|1|||||||Articolo 11 - Attività promozionali||||28/07/2016 17:38|
spisal.pratiche.titolario.110_V0|Articolo109|Articolo 109 - Recinzione del cantiere||C|110|1|||||||Articolo 109 - Recinzione del cantiere||||28/07/2016 17:38|
spisal.pratiche.titolario.111_V0|Articolo110|Articolo 110 - Luoghi di transito||C|111|1|||||||Articolo 110 - Luoghi di transito||||28/07/2016 17:38|
spisal.pratiche.titolario.112_V0|Articolo111|Articolo 111 - Obblighi del datore di lavoro nell’uso di attrezzature per lavori in quota||C|112|1|||||||Articolo 111 - Obblighi del datore di lavoro nell’uso di attrezzature per lavori in quota||||28/07/2016 17:38|
spisal.pratiche.titolario.113_V0|Articolo112|Articolo 112 - Idoneità delle opere provvisionali||C|113|1|||||||Articolo 112 - Idoneità delle opere provvisionali||||28/07/2016 17:38|
spisal.pratiche.titolario.114_V0|Articolo113|Articolo 113 - Scale||C|114|1|||||||Articolo 113 - Scale||||28/07/2016 17:38|
spisal.pratiche.titolario.115_V0|Articolo114|Articolo 114 - Protezione dei posti di lavoro||C|115|1|||||||Articolo 114 - Protezione dei posti di lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.116_V0|Articolo115|Articolo 115 - Sistemi di protezione contro le cadute dall’alto||C|116|1|||||||Articolo 115 - Sistemi di protezione contro le cadute dall’alto||||28/07/2016 17:38|
spisal.pratiche.titolario.117_V0|Articolo116|Articolo 116 - Obblighi dei datori di lavoro concernenti l’impiego di sistemi di accesso e di posizionamento mediante funi||C|117|1|||||||Articolo 116 - Obblighi dei datori di lavoro concernenti l’impiego di sistemi di accesso e di posizionamento mediante funi||||28/07/2016 17:38|
spisal.pratiche.titolario.118_V0|Articolo117|Articolo 117 - Lavori in prossimità di parti attive||C|118|1|||||||Articolo 117 - Lavori in prossimità di parti attive||||28/07/2016 17:38|
spisal.pratiche.titolario.119_V0|Articolo118|Articolo 118 - Splateamento e sbancamento||C|119|1|||||||Articolo 118 - Splateamento e sbancamento||||28/07/2016 17:38|
spisal.pratiche.titolario.11_V0|Articolo12|Articolo 12 - Interpello||C|11|1|||||||Articolo 12 - Interpello||||28/07/2016 17:38|
spisal.pratiche.titolario.120_V0|Articolo119|Articolo 119 - Pozzi, scavi e cunicoli||C|120|1|||||||Articolo 119 - Pozzi, scavi e cunicoli||||28/07/2016 17:38|
spisal.pratiche.titolario.121_V0|Articolo120|Articolo 120 - Deposito di materiali in prossimità degli scavi||C|121|1|||||||Articolo 120 - Deposito di materiali in prossimità degli scavi||||28/07/2016 17:38|
spisal.pratiche.titolario.122_V0|Articolo121|Articolo 121 - Presenza di gas negli scavi||C|122|1|||||||Articolo 121 - Presenza di gas negli scavi||||28/07/2016 17:38|
spisal.pratiche.titolario.123_V0|Articolo122|Articolo 122 - Ponteggi ed opere provvisionali||C|123|1|||||||Articolo 122 - Ponteggi ed opere provvisionali||||28/07/2016 17:38|
spisal.pratiche.titolario.124_V0|Articolo123|Articolo 123 - Montaggio e smontaggio delle opere provvisionali||C|124|1|||||||Articolo 123 - Montaggio e smontaggio delle opere provvisionali||||28/07/2016 17:38|
spisal.pratiche.titolario.125_V0|Articolo124|Articolo 124 - Deposito di materiali sulle impalcature||C|125|1|||||||Articolo 124 - Deposito di materiali sulle impalcature||||28/07/2016 17:38|
spisal.pratiche.titolario.126_V0|Articolo125|Articolo 125 - Disposizione dei montanti||C|126|1|||||||Articolo 125 - Disposizione dei montanti||||28/07/2016 17:38|
spisal.pratiche.titolario.127_V0|Articolo126|Articolo 126 - Parapetti||C|127|1|||||||Articolo 126 - Parapetti||||28/07/2016 17:38|
spisal.pratiche.titolario.128_V0|Articolo127|Articolo 127 - Ponti a sbalzo||C|128|1|||||||Articolo 127 - Ponti a sbalzo||||28/07/2016 17:38|
spisal.pratiche.titolario.129_V0|Articolo128|Articolo 128 - Sottoponti||C|129|1|||||||Articolo 128 - Sottoponti||||28/07/2016 17:38|
spisal.pratiche.titolario.12_V0|Articolo13|Articolo 13 - Vigilanza||C|12|1|||||||Articolo 13 - Vigilanza||||28/07/2016 17:38|
spisal.pratiche.titolario.130_V0|Articolo129|Articolo 129 - Impalcature nelle costruzioni in conglomerato cementizio||C|130|1|||||||Articolo 129 - Impalcature nelle costruzioni in conglomerato cementizio||||28/07/2016 17:38|
spisal.pratiche.titolario.131_V0|Articolo130|Articolo 130 - Andatoie e passerelle||C|131|1|||||||Articolo 130 - Andatoie e passerelle||||28/07/2016 17:38|
spisal.pratiche.titolario.132_V0|Articolo131|Articolo 131 - Autorizzazione alla costruzione ed all’impiego||C|132|1|||||||Articolo 131 - Autorizzazione alla costruzione ed all’impiego||||28/07/2016 17:38|
spisal.pratiche.titolario.133_V0|Articolo132|Articolo 132 - Relazione tecnica||C|133|1|||||||Articolo 132 - Relazione tecnica||||28/07/2016 17:38|
spisal.pratiche.titolario.134_V0|Articolo133|Articolo 133 - Progetto||C|134|1|||||||Articolo 133 - Progetto||||28/07/2016 17:38|
spisal.pratiche.titolario.135_V0|Articolo134|Articolo 134 - Documentazione||C|135|1|||||||Articolo 134 - Documentazione||||28/07/2016 17:38|
spisal.pratiche.titolario.136_V0|Articolo135|Articolo 135 - Marchio del fabbricante||C|136|1|||||||Articolo 135 - Marchio del fabbricante||||28/07/2016 17:38|
spisal.pratiche.titolario.137_V0|Articolo136|Articolo 136 - Montaggio e smontaggio||C|137|1|||||||Articolo 136 - Montaggio e smontaggio||||28/07/2016 17:38|
spisal.pratiche.titolario.138_V0|Articolo137|Articolo 137 - Manutenzione e revisione||C|138|1|||||||Articolo 137 - Manutenzione e revisione||||28/07/2016 17:38|
spisal.pratiche.titolario.139_V0|Articolo138|Articolo 138 - Norme particolari||C|139|1|||||||Articolo 138 - Norme particolari||||28/07/2016 17:38|
spisal.pratiche.titolario.13_V0|Articolo14|Articolo 14 - Disposizioni per il contrasto del lavoro irregolare e per la tutela della salute e sicurezza dei lavoratori||C|13|1|||||||Articolo 14 - Disposizioni per il contrasto del lavoro irregolare e per la tutela della salute e sicurezza dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.140_V0|Articolo139|Articolo 139 - Ponti su cavalletti||C|140|1|||||||Articolo 139 - Ponti su cavalletti||||28/07/2016 17:38|
spisal.pratiche.titolario.141_V0|Articolo140|Articolo 140 - Ponti su ruote a torre||C|141|1|||||||Articolo 140 - Ponti su ruote a torre||||28/07/2016 17:38|
spisal.pratiche.titolario.142_V0|Articolo141|Articolo 141 - Strutture speciali||C|142|1|||||||Articolo 141 - Strutture speciali||||28/07/2016 17:38|
spisal.pratiche.titolario.143_V0|Articolo142|Articolo 142 - Costruzioni di archi, volte e simili||C|143|1|||||||Articolo 142 - Costruzioni di archi, volte e simili||||28/07/2016 17:38|
spisal.pratiche.titolario.144_V0|Articolo143|Articolo 143 - Posa delle armature e delle centine||C|144|1|||||||Articolo 143 - Posa delle armature e delle centine||||28/07/2016 17:38|
spisal.pratiche.titolario.145_V0|Articolo144|Articolo 144 - Resistenza delle armature||C|145|1|||||||Articolo 144 - Resistenza delle armature||||28/07/2016 17:38|
spisal.pratiche.titolario.146_V0|Articolo145|Articolo 145 - Disarmo delle armature||C|146|1|||||||Articolo 145 - Disarmo delle armature||||28/07/2016 17:38|
spisal.pratiche.titolario.147_V0|Articolo146|Articolo 146 - Difesa delle aperture||C|147|1|||||||Articolo 146 - Difesa delle aperture||||28/07/2016 17:38|
spisal.pratiche.titolario.148_V0|Articolo147|Articolo 147 - Scale in muratura||C|148|1|||||||Articolo 147 - Scale in muratura||||28/07/2016 17:38|
spisal.pratiche.titolario.149_V0|Articolo148|Articolo 148 - Lavori speciali||C|149|1|||||||Articolo 148 - Lavori speciali||||28/07/2016 17:38|
spisal.pratiche.titolario.14_V0|Articolo15|Articolo 15 - Misure generali di tutela||C|14|1|||||||Articolo 15 - Misure generali di tutela||||28/07/2016 17:38|
spisal.pratiche.titolario.150_V0|Articolo149|Articolo 149 - Paratoie e cassoni||C|150|1|||||||Articolo 149 - Paratoie e cassoni||||28/07/2016 17:38|
spisal.pratiche.titolario.151_V0|Articolo150|Articolo 150 - Rafforzamento delle strutture||C|151|1|||||||Articolo 150 - Rafforzamento delle strutture||||28/07/2016 17:38|
spisal.pratiche.titolario.152_V0|Articolo151|Articolo 151 - Ordine delle demolizioni||C|152|1|||||||Articolo 151 - Ordine delle demolizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.153_V0|Articolo152|Articolo 152 - Misure di sicurezza||C|153|1|||||||Articolo 152 - Misure di sicurezza||||28/07/2016 17:38|
spisal.pratiche.titolario.154_V0|Articolo153|Articolo 153 - Convogliamento del materiale di demolizione.||C|154|1|||||||Articolo 153 - Convogliamento del materiale di demolizione.||||28/07/2016 17:38|
spisal.pratiche.titolario.155_V0|Articolo154|Articolo 154 - Sbarramento della zona di demolizione||C|155|1|||||||Articolo 154 - Sbarramento della zona di demolizione||||28/07/2016 17:38|
spisal.pratiche.titolario.156_V0|Articolo155|Articolo 155 - Demolizione per rovesciamento||C|156|1|||||||Articolo 155 - Demolizione per rovesciamento||||28/07/2016 17:38|
spisal.pratiche.titolario.157_V0|Articolo156|Articolo 156 - Verifiche||C|157|1|||||||Articolo 156 - Verifiche||||28/07/2016 17:38|
spisal.pratiche.titolario.158_V0|Articolo157|Articolo 157 - Sanzioni per i committenti e i responsabili dei lavori||C|158|1|||||||Articolo 157 - Sanzioni per i committenti e i responsabili dei lavori||||28/07/2016 17:38|
spisal.pratiche.titolario.159_V0|Articolo158|Articolo 158 - Sanzioni per i coordinatori||C|159|1|||||||Articolo 158 - Sanzioni per i coordinatori||||28/07/2016 17:38|
spisal.pratiche.titolario.15_V0|Articolo16|Articolo 16 - Delega di funzioni||C|15|1|||||||Articolo 16 - Delega di funzioni||||28/07/2016 17:38|
spisal.pratiche.titolario.160_V0|Articolo159|Articolo 159 - Sanzioni per i datori di lavoro e i dirigenti||C|160|1|||||||Articolo 159 - Sanzioni per i datori di lavoro e i dirigenti||||28/07/2016 17:38|
spisal.pratiche.titolario.161_V0|Articolo160|Articolo 160 - Sanzioni per i lavoratori autonomi||C|161|1|||||||Articolo 160 - Sanzioni per i lavoratori autonomi||||28/07/2016 17:38|
spisal.pratiche.titolario.162_V0|Articolo161|Articolo 161 - Campo di applicazione||C|162|1|||||||Articolo 161 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.163_V0|Articolo162|Articolo 162 - Definizioni||C|163|1|||||||Articolo 162 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.164_V0|Articolo163|Articolo 163 - Obblighi del datore di lavoro||C|164|1|||||||Articolo 163 - Obblighi del datore di lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.165_V0|Articolo164|Articolo 164 - Informazione e formazione||C|165|1|||||||Articolo 164 - Informazione e formazione||||28/07/2016 17:38|
spisal.pratiche.titolario.166_V0|Articolo165|Articolo 165 - Sanzioni a carico del datore di lavoro e del dirigente||C|166|1|||||||Articolo 165 - Sanzioni a carico del datore di lavoro e del dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.167_V0|Articolo166|Articolo 166 - Sanzioni a carico del preposto (abrogato)||C|167|1|||||||Articolo 166 - Sanzioni a carico del preposto (abrogato)||||28/07/2016 17:38|
spisal.pratiche.titolario.168_V0|Articolo167|Articolo 167 - Campo di applicazione||C|168|1|||||||Articolo 167 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.169_V0|Articolo168|Articolo 168 - Obblighi del datore di lavoro||C|169|1|||||||Articolo 168 - Obblighi del datore di lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.16_V0|Articolo17|Articolo 17 - Obblighi del datore di lavoro non delegabili||C|16|1|||||||Articolo 17 - Obblighi del datore di lavoro non delegabili||||28/07/2016 17:38|
spisal.pratiche.titolario.170_V0|Articolo169|Articolo 169 - Informazione, formazione e addestramento||C|170|1|||||||Articolo 169 - Informazione, formazione e addestramento||||28/07/2016 17:38|
spisal.pratiche.titolario.171_V0|Articolo170|Articolo 170 - Sanzioni a carico del datore di lavoro e del dirigente||C|171|1|||||||Articolo 170 - Sanzioni a carico del datore di lavoro e del dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.172_V0|Articolo171|Articolo 171 - Sanzioni a carico del preposto (abrogato)||C|172|1|||||||Articolo 171 - Sanzioni a carico del preposto (abrogato)||||28/07/2016 17:38|
spisal.pratiche.titolario.173_V0|Articolo172|Articolo 172 - Campo di applicazione||C|173|1|||||||Articolo 172 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.174_V0|Articolo173|Articolo 173 - Definizioni||C|174|1|||||||Articolo 173 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.175_V0|Articolo174|Articolo 174 - Obblighi del datore di lavoro||C|175|1|||||||Articolo 174 - Obblighi del datore di lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.176_V0|Articolo175|Articolo 175 - Svolgimento quotidiano del lavoro||C|176|1|||||||Articolo 175 - Svolgimento quotidiano del lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.177_V0|Articolo176|Articolo 176 - Sorveglianza sanitaria||C|177|1|||||||Articolo 176 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.178_V0|Articolo177|Articolo 177 - Informazione e formazione||C|178|1|||||||Articolo 177 - Informazione e formazione||||28/07/2016 17:38|
spisal.pratiche.titolario.179_V0|Articolo178|Articolo 178 - Sanzioni a carico del datore di lavoro e del dirigente||C|179|1|||||||Articolo 178 - Sanzioni a carico del datore di lavoro e del dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.17_V0|Articolo18|Articolo 18 - Obblighi del datore di lavoro e del dirigente||C|17|1|||||||Articolo 18 - Obblighi del datore di lavoro e del dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.180_V0|Articolo179|Articolo 179 - Sanzioni a carico del preposto (abrogato)||C|180|1|||||||Articolo 179 - Sanzioni a carico del preposto (abrogato)||||28/07/2016 17:38|
spisal.pratiche.titolario.181_V0|Articolo180|Articolo 180 - Definizioni e campo di applicazione||C|181|1|||||||Articolo 180 - Definizioni e campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.182_V0|Articolo181|Articolo 181 - Valutazione dei rischi||C|182|1|||||||Articolo 181 - Valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.183_V0|Articolo182|Articolo 182 - Disposizioni miranti ad eliminare o ridurre i rischi||C|183|1|||||||Articolo 182 - Disposizioni miranti ad eliminare o ridurre i rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.184_V0|Articolo183|Articolo 183 - Lavoratori particolarmente sensibili||C|184|1|||||||Articolo 183 - Lavoratori particolarmente sensibili||||28/07/2016 17:38|
spisal.pratiche.titolario.185_V0|Articolo184|Articolo 184 - Informazione e formazione dei lavoratori||C|185|1|||||||Articolo 184 - Informazione e formazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.186_V0|Articolo185|Articolo 185 - Sorveglianza sanitaria||C|186|1|||||||Articolo 185 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.187_V0|Articolo186|Articolo 186 - Cartella sanitaria e di rischio||C|187|1|||||||Articolo 186 - Cartella sanitaria e di rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.188_V0|Articolo187|Articolo 187 - Campo di applicazione||C|188|1|||||||Articolo 187 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.189_V0|Articolo188|Articolo 188 - Definizioni||C|189|1|||||||Articolo 188 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.18_V0|Articolo19|Articolo 19 - Obblighi del preposto||C|18|1|||||||Articolo 19 - Obblighi del preposto||||28/07/2016 17:38|
spisal.pratiche.titolario.190_V0|Articolo189|Articolo 189 - Valori limite di esposizione e valori di azione||C|190|1|||||||Articolo 189 - Valori limite di esposizione e valori di azione||||28/07/2016 17:38|
spisal.pratiche.titolario.191_V0|Articolo190|Articolo 190 - Valutazione del rischio||C|191|1|||||||Articolo 190 - Valutazione del rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.192_V0|Articolo191|Articolo 191 - Valutazione di attività a livello di esposizione molto variabile||C|192|1|||||||Articolo 191 - Valutazione di attività a livello di esposizione molto variabile||||28/07/2016 17:38|
spisal.pratiche.titolario.193_V0|Articolo192|Articolo 192 - Misure di prevenzione e protezione||C|193|1|||||||Articolo 192 - Misure di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.194_V0|Articolo193|Articolo 193 - Uso dei dispositivi di protezione individuali||C|194|1|||||||Articolo 193 - Uso dei dispositivi di protezione individuali||||28/07/2016 17:38|
spisal.pratiche.titolario.195_V0|Articolo194|Articolo 194 - Misure per la limitazione dell’esposizione||C|195|1|||||||Articolo 194 - Misure per la limitazione dell’esposizione||||28/07/2016 17:38|
spisal.pratiche.titolario.196_V0|Articolo195|Articolo 195 - Informazione e formazione dei lavoratori||C|196|1|||||||Articolo 195 - Informazione e formazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.197_V0|Articolo196|Articolo 196 - Sorveglianza sanitaria||C|197|1|||||||Articolo 196 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.198_V0|Articolo197|Articolo 197 - Deroghe||C|198|1|||||||Articolo 197 - Deroghe||||28/07/2016 17:38|
spisal.pratiche.titolario.199_V0|Articolo198|Articolo 198 - Linee Guida per i settori della musica, delle attività ricreative e dei call center||C|199|1|||||||Articolo 198 - Linee Guida per i settori della musica, delle attività ricreative e dei call center||||28/07/2016 17:38|
spisal.pratiche.titolario.19_V0|Articolo20|Articolo 20 - Obblighi dei lavoratori||C|19|1|||||||Articolo 20 - Obblighi dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.1_V0|Articolo2|Articolo 2 - Definizioni||C|1|1|||||||Articolo 2 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.200_V0|Articolo199|Articolo 199 - Campo di applicazione||C|200|1|||||||Articolo 199 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.201_V0|Articolo200|Articolo 200 - Definizioni||C|201|1|||||||Articolo 200 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.202_V0|Articolo201|Articolo 201 - Valori limite di esposizione e valori d’azione||C|202|1|||||||Articolo 201 - Valori limite di esposizione e valori d’azione||||28/07/2016 17:38|
spisal.pratiche.titolario.203_V0|Articolo202|Articolo 202 - Valutazione dei rischi||C|203|1|||||||Articolo 202 - Valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.204_V0|Articolo203|Articolo 203 - Misure di prevenzione e protezione||C|204|1|||||||Articolo 203 - Misure di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.205_V0|Articolo204|Articolo 204 - Sorveglianza sanitaria||C|205|1|||||||Articolo 204 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.206_V0|Articolo205|Articolo 205 - Deroghe||C|206|1|||||||Articolo 205 - Deroghe||||28/07/2016 17:38|
spisal.pratiche.titolario.207_V0|Articolo206|Articolo 206 - Campo di applicazione||C|207|1|||||||Articolo 206 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.208_V0|Articolo207|Articolo 207 - Definizioni||C|208|1|||||||Articolo 207 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.209_V0|Articolo208|Articolo 208 - Valori limite di esposizione e valori d’azione||C|209|1|||||||Articolo 208 - Valori limite di esposizione e valori d’azione||||28/07/2016 17:38|
spisal.pratiche.titolario.20_V0|Articolo21|Articolo 21 - Disposizioni relative ai componenti dell’impresa familiare di cui all’articolo 230-bis del Codice civile e ai lavoratori autonomi||C|20|1|||||||Articolo 21 - Disposizioni relative ai componenti dell’impresa familiare di cui all’articolo 230-bis del Codice civile e ai lavoratori autonomi||||28/07/2016 17:38|
spisal.pratiche.titolario.210_V0|Articolo209|Articolo 209 - Identificazione dell’esposizione e valutazione dei rischi||C|210|1|||||||Articolo 209 - Identificazione dell’esposizione e valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.211_V0|Articolo210|Articolo 210 - Misure di prevenzione e protezione||C|211|1|||||||Articolo 210 - Misure di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.212_V0|Articolo211|Articolo 211 - Sorveglianza sanitaria||C|212|1|||||||Articolo 211 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.213_V0|Articolo212|Articolo 212 - Linee guida||C|213|1|||||||Articolo 212 - Linee guida||||28/07/2016 17:38|
spisal.pratiche.titolario.214_V0|Articolo213|Articolo 213 - Campo di applicazione||C|214|1|||||||Articolo 213 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.215_V0|Articolo214|Articolo 214 - Definizioni||C|215|1|||||||Articolo 214 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.216_V0|Articolo215|Articolo 215 - Valori limite di esposizione||C|216|1|||||||Articolo 215 - Valori limite di esposizione||||28/07/2016 17:38|
spisal.pratiche.titolario.217_V0|Articolo216|Articolo 216 - Identificazione dell’esposizione e valutazione dei rischi||C|217|1|||||||Articolo 216 - Identificazione dell’esposizione e valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.218_V0|Articolo217|Articolo 217 - Disposizioni miranti ad eliminare o a ridurre i rischi||C|218|1|||||||Articolo 217 - Disposizioni miranti ad eliminare o a ridurre i rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.219_V0|Articolo218|Articolo 218 - Sorveglianza sanitaria||C|219|1|||||||Articolo 218 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.21_V0|Articolo22|Articolo 22 - Obblighi dei progettisti||C|21|1|||||||Articolo 22 - Obblighi dei progettisti||||28/07/2016 17:38|
spisal.pratiche.titolario.220_V0|Articolo219|Articolo 219 - Sanzioni a carico del datore di lavoro e del dirigente||C|220|1|||||||Articolo 219 - Sanzioni a carico del datore di lavoro e del dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.221_V0|Articolo220|Articolo 220 - Sanzioni a carico del medico competente||C|221|1|||||||Articolo 220 - Sanzioni a carico del medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.222_V0|Articolo221|Articolo 221 - Campo di applicazione||C|222|1|||||||Articolo 221 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.223_V0|Articolo222|Articolo 222 - Definizioni||C|223|1|||||||Articolo 222 - Definizioni||||28/07/2016 17:38|
